filename,zoom,tile_x,tile_y,west,south,east,north,crs,land_ratio
15_20729_17700.jpg,15,20729,17700,47.735595703125,-14.317614840171855,47.74658203125,-14.306969497825794,EPSG:4326,0.308
15_20729_17732.jpg,15,20729,17732,47.735595703125,-14.657997403502986,47.74658203125,-14.647368383896621,EPSG:4326,0.499
15_20729_18559.jpg,15,20729,18559,47.735595703125,-23.24134610238614,47.74658203125,-23.231250923897782,EPSG:4326,0.515
15_20729_18560.jpg,15,20729,18560,47.735595703125,-23.25144051705599,47.74658203125,-23.24134610238614,EPSG:4326,0.362
15_20730_17727.jpg,15,20730,17727,47.74658203125,-14.604847155053898,47.757568359375,-14.594215561943912,EPSG:4326,0.336
15_20730_17730.jpg,15,20730,17730,47.74658203125,-14.636738848907621,47.757568359375,-14.626108798876844,EPSG:4326,0.342
15_20730_18552.jpg,15,20730,18552,47.74658203125,-23.170663827102235,47.757568359375,-23.160563309048307,EPSG:4326,0.593
15_20730_18553.jpg,15,20730,18553,47.74658203125,-23.180763583129437,47.757568359375,-23.170663827102235,EPSG:4326,0.439
15_20731_17699.jpg,15,20731,17699,47.757568359375,-14.306969497825794,47.7685546875,-14.296323651048152,EPSG:4326,0.626
15_20731_17728.jpg,15,20731,17728,47.757568359375,-14.615478234145252,47.7685546875,-14.604847155053898,EPSG:4326,0.624
15_20731_18546.jpg,15,20731,18546,47.757568359375,-23.11004929735673,47.7685546875,-23.099944212531394,EPSG:4326,0.617
15_20731_18547.jpg,15,20731,18547,47.757568359375,-23.12015362169561,47.7685546875,-23.11004929735673,EPSG:4326,0.362
15_20732_17697.jpg,15,20732,17697,47.7685546875,-14.28567730018258,47.779541015625,-14.275030445572806,EPSG:4326,0.371
15_20732_17727.jpg,15,20732,17727,47.7685546875,-14.604847155053898,47.779541015625,-14.594215561943912,EPSG:4326,0.454
15_20734_17723.jpg,15,20734,17723,47.79052734375,-14.562317701914846,47.801513671875,-14.551684056143444,EPSG:4326,0.444
15_20734_17725.jpg,15,20734,17725,47.79052734375,-14.583583455156523,47.801513671875,-14.572950835033037,EPSG:4326,0.628
15_20735_17691.jpg,15,20735,17691,47.801513671875,-14.221788628397576,47.8125,-14.211138758545793,EPSG:4326,0.329
15_20735_17725.jpg,15,20735,17725,47.801513671875,-14.583583455156523,47.8125,-14.572950835033037,EPSG:4326,0.398
15_20735_18534.jpg,15,20735,18534,47.801513671875,-22.988738160960732,47.8125,-22.97862397038491,EPSG:4326,0.649
15_20736_17724.jpg,15,20736,17724,47.8125,-14.572950835033037,47.823486328125,-14.562317701914846,EPSG:4326,0.474
15_20738_18516.jpg,15,20738,18516,47.83447265625,-22.806567100271515,47.845458984375,-22.796439320919486,EPSG:4326,0.592
15_20738_18517.jpg,15,20738,18517,47.83447265625,-22.81669412689984,47.845458984375,-22.806567100271515,EPSG:4326,0.418
15_20738_18518.jpg,15,20738,18518,47.83447265625,-22.826820400544047,47.845458984375,-22.81669412689984,EPSG:4326,0.364
15_20738_18519.jpg,15,20738,18519,47.83447265625,-22.836945920943847,47.845458984375,-22.826820400544047,EPSG:4326,0.31
15_20739_18513.jpg,15,20739,18513,47.845458984375,-22.7761815050865,47.8564453125,-22.766051469126925,EPSG:4326,0.474
15_20740_17731.jpg,15,20740,17731,47.8564453125,-14.647368383896621,47.867431640625,-14.636738848907621,EPSG:4326,0.529
15_20740_18508.jpg,15,20740,18508,47.8564453125,-22.725523811089406,47.867431640625,-22.715390019335935,EPSG:4326,0.57
15_20740_18509.jpg,15,20740,18509,47.8564453125,-22.735656852206493,47.867431640625,-22.725523811089406,EPSG:4326,0.424
